product_id,date,daily_sales,region
PROD-0033,2024-11-28,24,West
PROD-0040,2024-11-28,39,Central
PROD-0074,2024-11-28,53,North
PROD-0042,2024-11-28,7,West
PROD-0027,2024-11-28,27,South
PROD-0066,2024-11-28,14,West
PROD-0073,2024-11-28,49,South
PROD-0078,2024-11-28,52,East
PROD-0095,2024-11-28,48,West
PROD-0100,2024-11-28,27,South
PROD-0057,2024-11-28,18,Central
PROD-0008,2024-11-28,33,West
PROD-0025,2024-11-28,22,Central
PROD-0004,2024-11-28,48,Central
PROD-0096,2024-11-28,5,South
PROD-0076,2024-11-28,5,South
PROD-0039,2024-11-28,55,Central
PROD-0067,2024-11-28,28,East
PROD-0030,2024-11-28,3,West
PROD-0069,2024-11-28,1,North
PROD-0049,2024-11-28,46,East
PROD-0024,2024-11-28,63,North
PROD-0072,2024-11-28,28,Central
PROD-0084,2024-11-28,59,North
PROD-0079,2024-11-28,11,East
PROD-0061,2024-11-28,13,West
PROD-0093,2024-11-28,48,East
PROD-0011,2024-11-28,40,East
PROD-0041,2024-11-28,19,Central
PROD-0088,2024-11-28,28,North
PROD-0023,2024-11-28,59,South
PROD-0081,2024-11-29,50,West
PROD-0066,2024-11-29,32,South
PROD-0012,2024-11-29,28,South
PROD-0044,2024-11-29,52,East
PROD-0062,2024-11-29,35,North
PROD-0069,2024-11-29,26,South
PROD-0020,2024-11-29,61,West
PROD-0058,2024-11-29,62,South
PROD-0025,2024-11-29,2,East
PROD-0071,2024-11-29,5,Central
PROD-0035,2024-11-29,29,South
PROD-0099,2024-11-29,2,West
PROD-0034,2024-11-29,20,South
PROD-0024,2024-11-29,22,West
PROD-0004,2024-11-29,6,North
PROD-0019,2024-11-29,44,Central
PROD-0052,2024-11-29,41,Central
PROD-0006,2024-11-29,41,South
PROD-0094,2024-11-29,37,South
PROD-0028,2024-11-29,44,South
PROD-0010,2024-11-29,54,West
PROD-0088,2024-11-29,29,Central
PROD-0072,2024-11-29,16,South
PROD-0005,2024-11-29,58,Central
PROD-0073,2024-11-29,3,East
PROD-0023,2024-11-29,9,Central
PROD-0042,2024-11-29,6,West
PROD-0089,2024-11-29,7,West
PROD-0074,2024-11-29,5,South
PROD-0043,2024-11-29,16,South
PROD-0003,2024-11-29,5,Central
PROD-0064,2024-11-29,31,East
PROD-0032,2024-11-29,24,North
PROD-0057,2024-11-29,44,East
PROD-0048,2024-11-29,20,West
PROD-0017,2024-11-29,54,West
PROD-0046,2024-11-29,5,South
PROD-0068,2024-11-29,57,North
PROD-0067,2024-11-29,53,Central
PROD-0097,2024-11-29,16,North
PROD-0008,2024-11-29,19,West
PROD-0014,2024-11-29,46,Central
PROD-0037,2024-11-29,5,South
PROD-0059,2024-11-29,57,North
PROD-0076,2024-11-29,3,Central
PROD-0022,2024-11-29,20,West
PROD-0007,2024-11-29,41,West
PROD-0016,2024-11-29,41,West
PROD-0049,2024-11-29,39,West
PROD-0055,2024-11-29,20,West
PROD-0039,2024-11-29,28,West
PROD-0082,2024-11-29,32,East
PROD-0098,2024-11-29,29,East
PROD-0061,2024-11-29,26,East
PROD-0021,2024-11-29,52,North
PROD-0018,2024-11-29,18,East
PROD-0033,2024-11-29,42,North
PROD-0011,2024-11-29,52,East
PROD-0092,2024-11-29,58,East
PROD-0026,2024-11-29,16,East
PROD-0091,2024-11-29,65,North
PROD-0053,2024-11-29,9,North
PROD-0002,2024-11-29,11,West
PROD-0050,2024-11-29,52,South
PROD-0085,2024-11-29,48,East
PROD-0080,2024-11-29,31,South
PROD-0079,2024-11-29,20,North
PROD-0038,2024-11-29,45,Central
PROD-0013,2024-11-29,61,South
PROD-0001,2024-11-29,16,South
PROD-0070,2024-11-29,16,North
PROD-0065,2024-11-29,18,East
PROD-0009,2024-11-29,57,North
PROD-0032,2024-11-30,32,Central
PROD-0043,2024-11-30,15,East
PROD-0086,2024-11-30,36,North
PROD-0087,2024-11-30,23,North
PROD-0047,2024-11-30,7,West
PROD-0031,2024-11-30,13,North
PROD-0042,2024-11-30,20,South
PROD-0039,2024-11-30,20,North
PROD-0094,2024-11-30,19,West
PROD-0096,2024-11-30,14,North
PROD-0051,2024-11-30,15,North
PROD-0024,2024-11-30,36,East
PROD-0060,2024-11-30,15,Central
PROD-0079,2024-11-30,23,West
PROD-0093,2024-11-30,7,North
PROD-0091,2024-11-30,20,East
PROD-0092,2024-11-30,27,South
PROD-0040,2024-11-30,36,East
PROD-0017,2024-11-30,32,South
PROD-0097,2024-11-30,23,Central
PROD-0084,2024-11-30,23,South
PROD-0034,2024-11-30,2,South
PROD-0068,2024-11-30,28,East
PROD-0078,2024-11-30,2,West
PROD-0049,2024-11-30,28,East
PROD-0098,2024-11-30,23,South
PROD-0069,2024-11-30,16,South
PROD-0028,2024-11-30,32,North
PROD-0003,2024-11-30,7,South
PROD-0100,2024-11-30,36,East
PROD-0041,2024-11-30,24,Central
PROD-0045,2024-11-30,10,West
PROD-0004,2024-11-30,23,North
PROD-0030,2024-11-30,7,East
PROD-0080,2024-11-30,27,South
PROD-0012,2024-11-30,27,East
PROD-0001,2024-11-30,26,Central
PROD-0033,2024-11-30,29,North
PROD-0077,2024-11-30,28,Central
PROD-0059,2024-11-30,15,Central
PROD-0023,2024-11-30,16,North
PROD-0062,2024-11-30,19,East
PROD-0053,2024-11-30,31,Central
PROD-0088,2024-11-30,3,Central
PROD-0048,2024-11-30,13,East
PROD-0061,2024-11-30,19,East
PROD-0010,2024-11-30,15,West
PROD-0071,2024-11-30,13,East
PROD-0018,2024-11-30,7,South
PROD-0007,2024-11-30,28,North
PROD-0009,2024-11-30,1,East
PROD-0038,2024-11-30,3,East
PROD-0081,2024-11-30,7,East
PROD-0025,2024-11-30,7,Central
PROD-0035,2024-11-30,19,West
PROD-0005,2024-11-30,27,East
PROD-0019,2024-11-30,16,East
PROD-0014,2024-11-30,24,North
PROD-0072,2024-11-30,3,Central
PROD-0099,2024-11-30,28,West
PROD-0044,2024-11-30,37,West
PROD-0055,2024-11-30,29,East
PROD-0029,2024-11-30,37,North
PROD-0037,2024-11-30,5,East
PROD-0082,2024-11-30,19,West
PROD-0006,2024-11-30,1,Central
PROD-0018,2024-12-01,11,West
PROD-0077,2024-12-01,24,South
PROD-0027,2024-12-01,37,East
PROD-0080,2024-12-01,1,South
PROD-0070,2024-12-01,24,North
PROD-0036,2024-12-01,2,East
PROD-0028,2024-12-01,32,North
PROD-0041,2024-12-01,23,West
PROD-0093,2024-12-01,35,North
PROD-0092,2024-12-01,31,West
PROD-0079,2024-12-01,11,East
PROD-0005,2024-12-01,35,West
PROD-0024,2024-12-01,1,South
PROD-0058,2024-12-01,5,West
PROD-0052,2024-12-01,5,South
PROD-0097,2024-12-01,32,East
PROD-0091,2024-12-01,0,West
PROD-0071,2024-12-01,28,Central
PROD-0060,2024-12-01,6,North
PROD-0021,2024-12-01,19,East
PROD-0001,2024-12-01,16,West
PROD-0055,2024-12-01,15,South
PROD-0047,2024-12-01,24,East
PROD-0023,2024-12-01,14,South
PROD-0078,2024-12-01,35,Central
PROD-0076,2024-12-01,35,South
PROD-0046,2024-12-01,6,Central
PROD-0054,2024-12-01,37,West
PROD-0022,2024-12-01,24,Central
PROD-0030,2024-12-01,16,North
PROD-0012,2024-12-01,16,North
PROD-0051,2024-12-01,20,West
PROD-0061,2024-12-01,26,Central
PROD-0088,2024-12-01,3,East
PROD-0057,2024-12-01,16,West
PROD-0064,2024-12-01,5,East
PROD-0086,2024-12-01,18,West
PROD-0084,2024-12-01,33,West
PROD-0095,2024-12-01,3,West
PROD-0090,2024-12-01,20,Central
PROD-0089,2024-12-01,28,East
PROD-0094,2024-12-01,1,Central
PROD-0050,2024-12-01,11,West
PROD-0072,2024-12-01,36,South
PROD-0016,2024-12-01,19,East
PROD-0063,2024-12-01,20,North
PROD-0017,2024-12-01,16,Central
PROD-0069,2024-12-01,18,East
PROD-0056,2024-12-01,5,West
PROD-0042,2024-12-01,5,North
PROD-0062,2024-12-01,11,South
PROD-0010,2024-12-01,28,East
PROD-0100,2024-12-01,20,South
PROD-0039,2024-12-01,9,South
PROD-0013,2024-12-01,13,East
PROD-0053,2024-12-01,3,Central
PROD-0007,2024-12-01,7,East
PROD-0082,2024-12-01,19,Central
PROD-0020,2024-12-01,19,North
PROD-0049,2024-12-01,28,South
PROD-0025,2024-12-01,3,South
PROD-0065,2024-12-01,32,West
PROD-0011,2024-12-01,28,West
PROD-0031,2024-12-01,36,East
PROD-0008,2024-12-01,27,West
PROD-0019,2024-12-01,28,West
PROD-0081,2024-12-01,27,East
PROD-0043,2024-12-01,26,West
PROD-0083,2024-12-01,28,Central
PROD-0034,2024-12-01,31,Central
PROD-0029,2024-12-01,20,South
PROD-0037,2024-12-01,3,Central
PROD-0044,2024-12-01,20,South
PROD-0030,2024-12-02,14,West
PROD-0045,2024-12-02,53,North
PROD-0044,2024-12-02,22,South
PROD-0036,2024-12-02,32,Central
PROD-0007,2024-12-02,15,South
PROD-0040,2024-12-02,63,East
PROD-0027,2024-12-02,48,North
PROD-0055,2024-12-02,36,East
PROD-0085,2024-12-02,11,South
PROD-0062,2024-12-02,1,North
PROD-0028,2024-12-02,11,West
PROD-0098,2024-12-02,24,West
PROD-0041,2024-12-02,49,North
PROD-0015,2024-12-02,10,West
PROD-0013,2024-12-02,32,South
PROD-0039,2024-12-02,9,Central
PROD-0099,2024-12-02,7,Central
PROD-0082,2024-12-02,42,West
PROD-0020,2024-12-02,20,West
PROD-0075,2024-12-02,57,North
PROD-0083,2024-12-02,44,East
PROD-0095,2024-12-02,55,East
PROD-0004,2024-12-02,19,West
PROD-0002,2024-12-02,1,West
PROD-0031,2024-12-02,13,South
PROD-0018,2024-12-02,16,North
PROD-0057,2024-12-02,35,South
PROD-0017,2024-12-02,29,West
PROD-0001,2024-12-02,40,South
PROD-0097,2024-12-02,54,East
PROD-0093,2024-12-02,41,West
PROD-0033,2024-12-02,31,West
PROD-0021,2024-12-02,52,East
PROD-0080,2024-12-02,14,Central
PROD-0035,2024-12-02,44,East
PROD-0056,2024-12-02,6,North
PROD-0008,2024-12-02,26,North
PROD-0032,2024-12-02,59,North
PROD-0019,2024-12-02,18,South
PROD-0025,2024-12-02,40,South
PROD-0081,2024-12-02,2,South
PROD-0053,2024-12-02,63,South
PROD-0066,2024-12-02,26,Central
PROD-0034,2024-12-02,15,West
PROD-0063,2024-12-02,26,West
PROD-0049,2024-12-02,18,East
PROD-0078,2024-12-02,11,South
PROD-0074,2024-12-02,28,West
PROD-0061,2024-12-02,7,North
PROD-0050,2024-12-02,46,Central
PROD-0087,2024-12-02,58,South
PROD-0064,2024-12-02,1,South
PROD-0011,2024-12-02,45,North
PROD-0089,2024-12-02,57,West
PROD-0060,2024-12-02,57,Central
PROD-0088,2024-12-02,28,Central
PROD-0096,2024-12-02,55,West
PROD-0003,2024-12-02,11,North
PROD-0047,2024-12-02,46,East
PROD-0023,2024-12-02,16,North
PROD-0084,2024-12-02,59,North
PROD-0001,2024-12-03,14,Central
PROD-0044,2024-12-03,63,North
PROD-0002,2024-12-03,39,West
PROD-0083,2024-12-03,50,North
PROD-0079,2024-12-03,18,West
PROD-0061,2024-12-03,36,West
PROD-0098,2024-12-03,33,South
PROD-0019,2024-12-03,33,Central
PROD-0052,2024-12-03,26,West
PROD-0007,2024-12-03,15,Central
PROD-0045,2024-12-03,6,South
PROD-0033,2024-12-03,14,West
PROD-0047,2024-12-03,27,Central
PROD-0010,2024-12-03,42,East
PROD-0026,2024-12-03,28,North
PROD-0034,2024-12-03,16,South
PROD-0037,2024-12-03,57,West
PROD-0058,2024-12-03,52,North
PROD-0077,2024-12-03,59,South
PROD-0086,2024-12-03,55,Central
PROD-0018,2024-12-03,23,North
PROD-0057,2024-12-03,19,West
PROD-0056,2024-12-03,31,South
PROD-0036,2024-12-03,29,South
PROD-0041,2024-12-03,55,North
PROD-0076,2024-12-03,55,South
PROD-0020,2024-12-03,13,East
PROD-0070,2024-12-03,62,East
PROD-0023,2024-12-03,11,West
PROD-0038,2024-12-03,58,East
PROD-0030,2024-12-03,35,West
PROD-0003,2024-12-03,9,Central
PROD-0092,2024-12-03,53,East
PROD-0013,2024-12-03,5,South
PROD-0005,2024-12-03,5,East
PROD-0088,2024-12-03,33,Central
PROD-0046,2024-12-03,39,Central
PROD-0071,2024-12-03,5,West
PROD-0097,2024-12-03,6,South
PROD-0039,2024-12-03,58,West
PROD-0099,2024-12-03,28,South
PROD-0063,2024-12-03,24,Central
PROD-0029,2024-12-03,24,Central
PROD-0054,2024-12-03,50,North
PROD-0090,2024-12-03,42,East
PROD-0060,2024-12-03,14,Central
PROD-0065,2024-12-03,42,South
PROD-0053,2024-12-03,42,Central
PROD-0055,2024-12-03,14,North
PROD-0035,2024-12-03,59,North
PROD-0022,2024-12-03,27,North
PROD-0012,2024-12-03,23,Central
PROD-0016,2024-12-03,39,West
PROD-0074,2024-12-03,41,West
PROD-0082,2024-12-03,23,Central
PROD-0080,2024-12-03,7,South
PROD-0040,2024-12-03,33,North
PROD-0091,2024-12-03,35,East
PROD-0081,2024-12-03,37,West
PROD-0050,2024-12-03,29,South
PROD-0011,2024-12-03,42,South
PROD-0020,2024-12-04,59,West
PROD-0007,2024-12-04,9,Central
PROD-0003,2024-12-04,54,East
PROD-0083,2024-12-04,55,East
PROD-0094,2024-12-04,59,Central
PROD-0086,2024-12-04,55,North
PROD-0072,2024-12-04,11,Central
PROD-0054,2024-12-04,26,Central
PROD-0008,2024-12-04,22,Central
PROD-0038,2024-12-04,65,East
PROD-0062,2024-12-04,16,East
PROD-0053,2024-12-04,62,East
PROD-0009,2024-12-04,39,West
PROD-0071,2024-12-04,35,West
PROD-0012,2024-12-04,6,South
PROD-0037,2024-12-04,45,Central
PROD-0095,2024-12-04,36,East
PROD-0004,2024-12-04,53,East
PROD-0046,2024-12-04,2,North
PROD-0047,2024-12-04,59,Central
PROD-0097,2024-12-04,7,East
PROD-0048,2024-12-04,50,East
PROD-0091,2024-12-04,61,West
PROD-0041,2024-12-04,62,West
PROD-0080,2024-12-04,42,South
PROD-0006,2024-12-04,13,South
PROD-0075,2024-12-04,48,East
PROD-0021,2024-12-04,63,Central
PROD-0070,2024-12-04,63,South
PROD-0015,2024-12-04,32,North
PROD-0085,2024-12-04,10,Central
PROD-0055,2024-12-04,65,East
PROD-0013,2024-12-04,7,South
PROD-0036,2024-12-04,53,West
PROD-0090,2024-12-04,2,West
PROD-0067,2024-12-04,32,North
PROD-0064,2024-12-04,46,East
PROD-0049,2024-12-04,55,South
PROD-0050,2024-12-04,35,North
PROD-0018,2024-12-04,59,Central
PROD-0098,2024-12-04,41,Central
PROD-0051,2024-12-04,3,West
PROD-0059,2024-12-04,11,North
PROD-0057,2024-12-04,55,South
PROD-0073,2024-12-04,2,South
PROD-0093,2024-12-04,53,South
PROD-0087,2024-12-04,46,Central
PROD-0002,2024-12-04,9,North
PROD-0074,2024-12-04,14,North
PROD-0099,2024-12-04,63,Central
PROD-0014,2024-12-04,52,West
PROD-0058,2024-12-04,33,West
PROD-0069,2024-12-04,36,South
PROD-0100,2024-12-04,37,South
PROD-0028,2024-12-04,2,South
PROD-0025,2024-12-04,54,West
PROD-0060,2024-12-04,19,East
PROD-0027,2024-12-04,65,East
PROD-0019,2024-12-04,42,South
PROD-0065,2024-12-04,32,East
PROD-0017,2024-12-04,35,West
PROD-0081,2024-12-04,1,West
PROD-0078,2024-12-04,53,North
PROD-0024,2024-12-04,49,North
PROD-0082,2024-12-04,29,West
PROD-0011,2024-12-04,55,East
PROD-0088,2024-12-04,41,East
PROD-0022,2024-12-04,16,Central
PROD-0052,2024-12-04,35,West
PROD-0092,2024-12-04,40,North
PROD-0079,2024-12-04,27,East
PROD-0029,2024-12-04,33,West
PROD-0045,2024-12-04,16,Central
PROD-0039,2024-12-04,20,North
PROD-0023,2024-12-04,33,East
PROD-0010,2024-12-04,61,Central
PROD-0030,2024-12-04,1,Central
PROD-0066,2024-12-04,62,East
PROD-0077,2024-12-04,23,West
PROD-0079,2024-12-05,54,Central
PROD-0014,2024-12-05,41,South
PROD-0091,2024-12-05,59,North
PROD-0090,2024-12-05,63,East
PROD-0075,2024-12-05,44,Central
PROD-0047,2024-12-05,36,Central
PROD-0035,2024-12-05,10,North
PROD-0062,2024-12-05,14,East
PROD-0031,2024-12-05,18,North
PROD-0012,2024-12-05,11,Central
PROD-0002,2024-12-05,15,West
PROD-0053,2024-12-05,35,South
PROD-0032,2024-12-05,27,East
PROD-0095,2024-12-05,41,Central
PROD-0087,2024-12-05,5,North
PROD-0034,2024-12-05,48,East
PROD-0030,2024-12-05,44,North
PROD-0056,2024-12-05,26,North
PROD-0020,2024-12-05,7,East
PROD-0085,2024-12-05,32,North
PROD-0017,2024-12-05,27,Central
PROD-0068,2024-12-05,39,North
PROD-0001,2024-12-05,3,North
PROD-0057,2024-12-05,6,Central
PROD-0099,2024-12-05,55,North
PROD-0089,2024-12-05,3,West
PROD-0039,2024-12-05,18,Central
PROD-0045,2024-12-05,42,East
PROD-0051,2024-12-05,22,West
PROD-0060,2024-12-05,37,South
PROD-0033,2024-12-05,53,East
PROD-0092,2024-12-05,61,West
PROD-0006,2024-12-05,24,South
PROD-0013,2024-12-05,33,Central
PROD-0083,2024-12-05,19,Central
PROD-0096,2024-12-05,53,North
PROD-0050,2024-12-05,46,Central
PROD-0023,2024-12-05,23,North
PROD-0007,2024-12-05,18,North
PROD-0081,2024-12-05,48,Central
PROD-0024,2024-12-05,27,Central
PROD-0010,2024-12-05,32,West
PROD-0026,2024-12-05,6,Central
PROD-0003,2024-12-05,19,South
PROD-0025,2024-12-05,9,South
PROD-0071,2024-12-05,1,East
PROD-0028,2024-12-05,24,South
PROD-0093,2024-12-05,55,Central
PROD-0040,2024-12-05,53,East
PROD-0070,2024-12-05,54,South
PROD-0076,2024-12-05,29,North
PROD-0019,2024-12-05,9,North
PROD-0011,2024-12-05,49,North
PROD-0084,2024-12-05,16,East
PROD-0054,2024-12-05,50,East
PROD-0059,2024-12-05,62,North
PROD-0058,2024-12-05,48,East
PROD-0086,2024-12-05,14,Central
PROD-0048,2024-12-05,24,North
PROD-0074,2024-12-05,15,East
PROD-0073,2024-12-05,48,West
PROD-0078,2024-12-05,52,Central
PROD-0015,2024-12-05,62,Central
PROD-0063,2024-12-05,3,South
PROD-0037,2024-12-05,63,South
PROD-0067,2024-12-05,20,Central
PROD-0080,2024-12-05,45,West
PROD-0088,2024-12-05,57,West
PROD-0077,2024-12-05,39,West
PROD-0061,2024-12-05,36,North
PROD-0082,2024-12-05,53,West
PROD-0038,2024-12-05,14,Central
PROD-0027,2024-12-05,48,East
PROD-0021,2024-12-05,6,South
PROD-0069,2024-12-05,65,East
PROD-0052,2024-12-05,2,South
PROD-0008,2024-12-05,48,Central
PROD-0046,2024-12-06,40,Central
PROD-0035,2024-12-06,18,Central
PROD-0022,2024-12-06,39,East
PROD-0005,2024-12-06,24,South
PROD-0094,2024-12-06,2,Central
PROD-0077,2024-12-06,9,Central
PROD-0061,2024-12-06,16,West
PROD-0083,2024-12-06,20,South
PROD-0044,2024-12-06,58,Central
PROD-0045,2024-12-06,55,South
PROD-0018,2024-12-06,53,Central
PROD-0013,2024-12-06,57,West
PROD-0060,2024-12-06,59,North
PROD-0012,2024-12-06,15,West
PROD-0004,2024-12-06,63,West
PROD-0051,2024-12-06,20,Central
PROD-0084,2024-12-06,14,North
PROD-0089,2024-12-06,40,North
PROD-0087,2024-12-06,29,East
PROD-0074,2024-12-06,46,North
PROD-0086,2024-12-06,46,East
PROD-0066,2024-12-06,10,South
PROD-0052,2024-12-06,19,North
PROD-0071,2024-12-06,6,West
PROD-0021,2024-12-06,42,West
PROD-0068,2024-12-06,5,East
PROD-0050,2024-12-06,37,West
PROD-0020,2024-12-06,33,West
PROD-0056,2024-12-06,41,North
PROD-0011,2024-12-06,49,South
PROD-0098,2024-12-06,59,Central
PROD-0037,2024-12-06,46,Central
PROD-0069,2024-12-06,11,North
PROD-0033,2024-12-06,19,North
PROD-0034,2024-12-06,13,Central
PROD-0057,2024-12-06,37,East
PROD-0062,2024-12-06,37,East
PROD-0063,2024-12-06,3,East
PROD-0058,2024-12-06,42,Central
PROD-0054,2024-12-06,63,South
PROD-0027,2024-12-06,20,North
PROD-0085,2024-12-06,18,West
PROD-0032,2024-12-06,1,West
PROD-0065,2024-12-06,37,West
PROD-0041,2024-12-06,44,West
PROD-0028,2024-12-06,10,Central
PROD-0073,2024-12-06,54,South
PROD-0093,2024-12-06,23,Central
PROD-0030,2024-12-06,40,South
PROD-0096,2024-12-06,32,East
PROD-0023,2024-12-06,28,West
PROD-0002,2024-12-06,6,South
PROD-0040,2024-12-06,33,East
PROD-0036,2024-12-06,48,West
PROD-0064,2024-12-06,40,East
PROD-0075,2024-12-06,58,East
PROD-0100,2024-12-06,9,East
PROD-0078,2024-12-06,27,South
PROD-0055,2024-12-06,37,East
PROD-0081,2024-12-06,63,South
PROD-0019,2024-12-06,29,West
PROD-0090,2024-12-06,61,East
PROD-0067,2024-12-06,26,Central
PROD-0049,2024-12-06,45,South
PROD-0097,2024-12-06,27,South
PROD-0088,2024-12-06,61,West
PROD-0070,2024-12-06,54,Central
PROD-0014,2024-12-06,48,North
PROD-0079,2024-12-06,59,North
PROD-0003,2024-12-06,44,East
PROD-0048,2024-12-06,9,North
PROD-0015,2024-12-06,10,East
PROD-0007,2024-12-06,62,West
PROD-0026,2024-12-06,40,South
PROD-0008,2024-12-06,19,Central
PROD-0024,2024-12-06,29,North
PROD-0059,2024-12-07,20,East
PROD-0038,2024-12-07,36,West
PROD-0016,2024-12-07,24,North
PROD-0067,2024-12-07,32,East
PROD-0097,2024-12-07,2,West
PROD-0095,2024-12-07,37,Central
PROD-0031,2024-12-07,0,Central
PROD-0068,2024-12-07,27,South
PROD-0033,2024-12-07,24,South
PROD-0021,2024-12-07,3,Central
PROD-0071,2024-12-07,11,East
PROD-0027,2024-12-07,20,East
PROD-0047,2024-12-07,35,North
PROD-0084,2024-12-07,9,West
PROD-0069,2024-12-07,15,Central
PROD-0061,2024-12-07,20,North
PROD-0076,2024-12-07,11,East
PROD-0089,2024-12-07,36,East
PROD-0057,2024-12-07,19,South
PROD-0086,2024-12-07,35,South
PROD-0001,2024-12-07,10,Central
PROD-0052,2024-12-07,28,South
PROD-0044,2024-12-07,11,East
PROD-0002,2024-12-07,31,East
PROD-0051,2024-12-07,6,East
PROD-0034,2024-12-07,39,East
PROD-0019,2024-12-07,22,North
PROD-0093,2024-12-07,16,North
PROD-0035,2024-12-07,15,East
PROD-0078,2024-12-07,36,West
PROD-0004,2024-12-07,26,South
PROD-0013,2024-12-07,19,South
PROD-0081,2024-12-07,27,Central
PROD-0087,2024-12-07,0,South
PROD-0056,2024-12-07,7,East
PROD-0055,2024-12-07,33,South
PROD-0083,2024-12-07,23,North
PROD-0011,2024-12-07,19,North
PROD-0018,2024-12-07,32,Central
PROD-0096,2024-12-07,36,West
PROD-0060,2024-12-07,39,South
PROD-0041,2024-12-07,35,Central
PROD-0048,2024-12-07,31,West
PROD-0029,2024-12-07,28,West
PROD-0063,2024-12-07,36,East
PROD-0039,2024-12-07,23,West
PROD-0025,2024-12-07,36,South
PROD-0003,2024-12-07,10,West
PROD-0064,2024-12-07,1,South
PROD-0049,2024-12-07,33,Central
PROD-0062,2024-12-07,16,East
PROD-0077,2024-12-07,23,Central
PROD-0028,2024-12-07,37,West
PROD-0075,2024-12-07,37,South
PROD-0072,2024-12-07,20,Central
PROD-0008,2024-12-07,5,Central
PROD-0091,2024-12-07,9,North
PROD-0014,2024-12-07,31,South
PROD-0099,2024-12-07,9,Central
PROD-0080,2024-12-07,13,North
PROD-0058,2024-12-07,39,South
PROD-0065,2024-12-07,35,South
PROD-0012,2024-12-07,6,Central
PROD-0009,2024-12-07,37,North
PROD-0098,2024-12-07,37,West
PROD-0026,2024-12-07,9,East
PROD-0093,2024-12-08,28,East
PROD-0034,2024-12-08,36,North
PROD-0039,2024-12-08,24,East
PROD-0091,2024-12-08,13,East
PROD-0068,2024-12-08,18,East
PROD-0006,2024-12-08,3,Central
PROD-0062,2024-12-08,31,South
PROD-0001,2024-12-08,15,Central
PROD-0048,2024-12-08,26,South
PROD-0070,2024-12-08,3,East
PROD-0064,2024-12-08,39,North
PROD-0092,2024-12-08,2,South
PROD-0047,2024-12-08,16,West
PROD-0087,2024-12-08,11,North
PROD-0004,2024-12-08,9,South
PROD-0055,2024-12-08,24,South
PROD-0057,2024-12-08,20,West
PROD-0076,2024-12-08,9,East
PROD-0056,2024-12-08,32,East
PROD-0025,2024-12-08,31,North
PROD-0038,2024-12-08,15,West
PROD-0069,2024-12-08,28,Central
PROD-0060,2024-12-08,19,East
PROD-0084,2024-12-08,22,North
PROD-0099,2024-12-08,20,Central
PROD-0022,2024-12-08,28,West
PROD-0058,2024-12-08,32,South
PROD-0020,2024-12-08,3,South
PROD-0042,2024-12-08,7,East
PROD-0031,2024-12-08,2,Central
PROD-0052,2024-12-08,20,South
PROD-0081,2024-12-08,27,West
PROD-0100,2024-12-08,27,East
PROD-0077,2024-12-08,19,East
PROD-0075,2024-12-08,31,South
PROD-0045,2024-12-08,15,West
PROD-0015,2024-12-08,19,North
PROD-0053,2024-12-08,33,Central
PROD-0027,2024-12-08,27,South
PROD-0041,2024-12-08,10,North
PROD-0059,2024-12-08,28,South
PROD-0066,2024-12-08,18,Central
PROD-0088,2024-12-08,22,South
PROD-0013,2024-12-08,26,Central
PROD-0067,2024-12-08,32,East
PROD-0023,2024-12-08,19,West
PROD-0032,2024-12-08,32,South
PROD-0030,2024-12-08,19,South
PROD-0018,2024-12-08,3,West
PROD-0019,2024-12-08,9,South
PROD-0040,2024-12-08,1,Central
PROD-0026,2024-12-08,14,West
PROD-0089,2024-12-08,1,North
PROD-0074,2024-12-08,23,South
PROD-0061,2024-12-08,36,West
PROD-0016,2024-12-08,7,Central
PROD-0083,2024-12-08,39,North
PROD-0010,2024-12-08,11,South
PROD-0029,2024-12-08,35,West
PROD-0054,2024-12-08,15,Central
PROD-0065,2024-12-08,2,Central
PROD-0073,2024-12-08,14,West
PROD-0063,2024-12-08,14,Central
PROD-0072,2024-12-08,3,North
PROD-0087,2024-12-09,20,East
PROD-0001,2024-12-09,54,South
PROD-0047,2024-12-09,57,North
PROD-0077,2024-12-09,19,North
PROD-0028,2024-12-09,5,North
PROD-0067,2024-12-09,32,West
PROD-0071,2024-12-09,20,West
PROD-0058,2024-12-09,36,South
PROD-0039,2024-12-09,63,South
PROD-0100,2024-12-09,44,East
PROD-0083,2024-12-09,31,East
PROD-0072,2024-12-09,26,North
PROD-0021,2024-12-09,24,North
PROD-0010,2024-12-09,45,East
PROD-0052,2024-12-09,39,Central
PROD-0024,2024-12-09,32,South
PROD-0054,2024-12-09,14,Central
PROD-0061,2024-12-09,29,North
PROD-0020,2024-12-09,63,North
PROD-0008,2024-12-09,53,North
PROD-0099,2024-12-09,42,East
PROD-0006,2024-12-09,44,West
PROD-0012,2024-12-09,7,North
PROD-0005,2024-12-09,32,West
PROD-0081,2024-12-09,62,North
PROD-0063,2024-12-09,62,North
PROD-0046,2024-12-09,15,West
PROD-0080,2024-12-09,1,East
PROD-0013,2024-12-09,35,Central
PROD-0055,2024-12-09,2,North
PROD-0023,2024-12-09,37,East
PROD-0040,2024-12-09,52,East
PROD-0004,2024-12-09,16,Central
PROD-0036,2024-12-09,53,Central
PROD-0002,2024-12-09,9,West
PROD-0066,2024-12-09,11,East
PROD-0085,2024-12-09,23,North
PROD-0093,2024-12-09,2,West
PROD-0091,2024-12-09,32,West
PROD-0042,2024-12-09,45,Central
PROD-0034,2024-12-09,24,East
