date,product_id,category,daily_sales,anomaly_label,anomaly_score,ecod_flag,iforest_flag,lof_flag
2024-10-20,PROD-0079,Industrial,13.44,0,0.1416,0,0,0
2024-10-21,PROD-0079,Industrial,18.49,0,0.0961,0,0,0
2024-10-22,PROD-0079,Industrial,19.66,0,0.0858,0,0,0
2024-10-23,PROD-0079,Industrial,21.89,0,0.1001,0,0,0
2024-10-24,PROD-0079,Industrial,11.98,0,0.0664,0,0,0
2024-10-25,PROD-0079,Industrial,18.53,0,0.0766,0,0,0
2024-10-26,PROD-0079,Industrial,13.18,0,0.1371,0,0,0
2024-10-27,PROD-0079,Industrial,18.15,0,0.189,0,0,0
2024-10-28,PROD-0079,Industrial,15.75,0,0.1089,0,0,0
2024-10-29,PROD-0079,Industrial,18.46,0,0.0744,0,0,0
2024-10-30,PROD-0079,Industrial,18.27,0,0.0861,0,0,0
2024-10-31,PROD-0079,Industrial,17.34,0,0.0993,0,0,0
2024-11-01,PROD-0079,Industrial,18.96,0,0.1146,0,0,0
2024-11-02,PROD-0079,Industrial,21.33,0,0.1723,0,0,0
2024-11-03,PROD-0079,Industrial,24.54,0,0.1546,0,0,0
2024-11-04,PROD-0079,Industrial,22.69,0,0.1134,0,0,0
2024-11-05,PROD-0079,Industrial,25.08,0,0.0806,0,0,0
2024-11-06,PROD-0079,Industrial,18.46,0,0.0699,0,0,0
2024-11-07,PROD-0079,Industrial,23.41,0,0.0724,0,0,0
2024-11-08,PROD-0079,Industrial,21.96,0,0.0809,0,0,0
2024-11-09,PROD-0079,Industrial,27.0,0,0.1135,0,0,0
2024-11-10,PROD-0079,Industrial,26.45,0,0.1284,0,0,0
2024-11-11,PROD-0079,Industrial,22.96,0,0.0824,0,0,0
2024-11-12,PROD-0079,Industrial,25.73,0,0.0717,0,0,0
2024-11-13,PROD-0079,Industrial,24.95,0,0.0839,0,0,0
2024-11-14,PROD-0079,Industrial,27.35,0,0.093,0,0,0
2024-11-15,PROD-0079,Industrial,27.47,0,0.0951,0,0,0
2024-11-16,PROD-0079,Industrial,26.6,0,0.1472,0,0,0
2024-11-17,PROD-0079,Industrial,21.74,0,0.1423,0,0,0
2024-11-18,PROD-0079,Industrial,33.46,0,0.0916,0,0,0
2024-11-19,PROD-0079,Industrial,31.59,0,0.0919,0,0,0
2024-11-20,PROD-0079,Industrial,27.48,0,0.0695,0,0,0
2024-11-21,PROD-0079,Industrial,29.45,0,0.0705,0,0,0
2024-11-22,PROD-0079,Industrial,29.93,0,0.0784,0,0,0
2024-11-23,PROD-0079,Industrial,24.72,0,0.1548,0,0,0
2024-11-24,PROD-0079,Industrial,33.09,0,0.1514,0,0,0
2024-11-25,PROD-0079,Industrial,20.26,0,0.1414,0,0,0
2024-11-26,PROD-0079,Industrial,21.28,0,0.0942,0,0,0
2024-11-27,PROD-0079,Industrial,24.65,0,0.0929,0,0,0
2024-11-28,PROD-0079,Industrial,28.78,0,0.0908,0,0,0
2024-11-29,PROD-0079,Industrial,27.82,0,0.1126,0,0,0
2024-11-30,PROD-0079,Industrial,27.45,0,0.1622,0,0,0
2024-12-01,PROD-0079,Industrial,26.71,0,0.1978,0,0,0
2024-12-02,PROD-0079,Industrial,25.56,0,0.1626,0,0,0
2024-12-03,PROD-0079,Industrial,21.98,0,0.1242,0,0,0
2024-12-04,PROD-0079,Industrial,21.47,0,0.1122,0,0,0
2024-12-05,PROD-0079,Industrial,21.56,0,0.1033,0,0,0
2024-12-06,PROD-0079,Industrial,21.95,0,0.1178,0,0,0
2024-12-07,PROD-0079,Industrial,20.67,0,0.1596,0,0,0
2024-12-08,PROD-0079,Industrial,20.34,0,0.1846,0,0,0
2024-12-09,PROD-0079,Industrial,23.88,0,0.1575,0,0,0
2024-12-10,PROD-0079,Industrial,28.72,0,0.0982,0,0,0
2024-12-11,PROD-0079,Industrial,25.77,0,0.094,0,0,0
2024-12-12,PROD-0079,Industrial,20.64,0,0.0928,0,0,0
2024-12-13,PROD-0079,Industrial,21.0,0,0.0915,0,0,0
2024-12-14,PROD-0079,Industrial,30.36,0,0.1389,0,0,0
2024-12-15,PROD-0079,Industrial,20.77,0,0.1495,0,0,0
2024-12-16,PROD-0079,Industrial,18.62,0,0.1035,0,0,0
2024-12-17,PROD-0079,Industrial,20.52,0,0.0923,0,0,0
2024-12-18,PROD-0079,Industrial,19.22,0,0.103,0,0,0
2024-12-19,PROD-0079,Industrial,17.96,0,0.0873,0,0,0
2024-12-20,PROD-0079,Industrial,20.01,0,0.086,0,0,0
2024-12-21,PROD-0079,Industrial,23.44,0,0.168,0,0,0
2024-12-22,PROD-0079,Industrial,15.46,0,0.1533,0,0,0
2024-12-23,PROD-0079,Industrial,19.41,0,0.113,0,0,0
2024-12-24,PROD-0079,Industrial,20.62,0,0.1048,0,0,0
2024-12-25,PROD-0079,Industrial,18.44,0,0.0954,0,0,0
2024-12-26,PROD-0079,Industrial,19.5,0,0.0916,0,0,0
2024-12-27,PROD-0079,Industrial,17.52,0,0.0952,0,0,0
2024-12-28,PROD-0079,Industrial,14.07,0,0.1533,0,0,0
2024-12-29,PROD-0079,Industrial,19.76,0,0.1832,0,0,0
2024-12-30,PROD-0079,Industrial,15.75,0,0.1345,0,0,0
2022-03-01,PROD-0080,Pharmaceuticals,20.58,0,0.0817,0,0,0
2022-03-02,PROD-0080,Pharmaceuticals,24.37,0,0.0682,0,0,0
2022-03-03,PROD-0080,Pharmaceuticals,21.79,0,0.0677,0,0,0
2022-03-04,PROD-0080,Pharmaceuticals,23.49,0,0.0711,0,0,0
2022-03-05,PROD-0080,Pharmaceuticals,22.41,0,0.146,0,0,0
2022-03-06,PROD-0080,Pharmaceuticals,23.27,0,0.143,0,0,0
2022-03-07,PROD-0080,Pharmaceuticals,25.44,0,0.0909,0,0,0
2022-03-08,PROD-0080,Pharmaceuticals,20.7,0,0.0692,0,0,0
2022-03-09,PROD-0080,Pharmaceuticals,19.49,0,0.0515,0,0,0
2022-03-10,PROD-0080,Pharmaceuticals,22.2,0,0.0519,0,0,0
2022-03-11,PROD-0080,Pharmaceuticals,25.93,0,0.0576,0,0,0
2022-03-12,PROD-0080,Pharmaceuticals,21.23,0,0.0983,0,0,0
2022-03-13,PROD-0080,Pharmaceuticals,22.06,0,0.1198,0,0,0
2022-03-14,PROD-0080,Pharmaceuticals,26.1,0,0.0712,0,0,0
2022-03-15,PROD-0080,Pharmaceuticals,26.68,0,0.0509,0,0,0
2022-03-16,PROD-0080,Pharmaceuticals,24.9,0,0.0579,0,0,0
2022-03-17,PROD-0080,Pharmaceuticals,24.2,0,0.0581,0,0,0
2022-03-18,PROD-0080,Pharmaceuticals,25.69,0,0.0657,0,0,0
2022-03-19,PROD-0080,Pharmaceuticals,22.3,0,0.1221,0,0,0
2022-03-20,PROD-0080,Pharmaceuticals,24.91,0,0.1574,0,0,0
2022-03-21,PROD-0080,Pharmaceuticals,21.47,0,0.088,0,0,0
2022-03-22,PROD-0080,Pharmaceuticals,27.34,0,0.0646,0,0,0
2022-03-23,PROD-0080,Pharmaceuticals,25.81,0,0.0594,0,0,0
2022-03-24,PROD-0080,Pharmaceuticals,24.84,0,0.0524,0,0,0
2022-03-25,PROD-0080,Pharmaceuticals,22.48,0,0.0721,0,0,0
2022-03-26,PROD-0080,Pharmaceuticals,24.94,0,0.1184,0,0,0
2022-03-27,PROD-0080,Pharmaceuticals,23.23,0,0.1214,0,0,0
2022-03-28,PROD-0080,Pharmaceuticals,22.01,0,0.0872,0,0,0
2022-03-29,PROD-0080,Pharmaceuticals,24.68,0,0.0803,0,0,0
2022-03-30,PROD-0080,Pharmaceuticals,19.25,0,0.056,0,0,0
2022-03-31,PROD-0080,Pharmaceuticals,25.44,0,0.0546,0,0,0
2022-04-01,PROD-0080,Pharmaceuticals,21.0,0,0.0555,0,0,0
2022-04-02,PROD-0080,Pharmaceuticals,25.06,0,0.099,0,0,0
2022-04-03,PROD-0080,Pharmaceuticals,20.07,0,0.1074,0,0,0
2022-04-04,PROD-0080,Pharmaceuticals,22.35,0,0.0672,0,0,0
2022-04-05,PROD-0080,Pharmaceuticals,24.38,0,0.0403,0,0,0
2022-04-06,PROD-0080,Pharmaceuticals,25.42,0,0.0582,0,0,0
2022-04-07,PROD-0080,Pharmaceuticals,21.75,0,0.0473,0,0,0
2022-04-08,PROD-0080,Pharmaceuticals,21.25,0,0.0627,0,0,0
2022-04-09,PROD-0080,Pharmaceuticals,25.82,0,0.0975,0,0,0
2022-04-10,PROD-0080,Pharmaceuticals,28.19,0,0.1173,0,0,0
2022-04-11,PROD-0080,Pharmaceuticals,21.29,0,0.0692,0,0,0
2022-04-12,PROD-0080,Pharmaceuticals,17.95,0,0.0492,0,0,0
2022-04-13,PROD-0080,Pharmaceuticals,27.15,0,0.0396,0,0,0
2022-04-14,PROD-0080,Pharmaceuticals,22.98,0,0.05,0,0,0
2022-04-15,PROD-0080,Pharmaceuticals,21.31,0,0.0495,0,0,0
2022-04-16,PROD-0080,Pharmaceuticals,23.47,0,0.0951,0,0,0
2022-04-17,PROD-0080,Pharmaceuticals,28.34,0,0.1183,0,0,0
2022-04-18,PROD-0080,Pharmaceuticals,24.92,0,0.0729,0,0,0
2022-04-19,PROD-0080,Pharmaceuticals,25.24,0,0.0671,0,0,0
2022-04-20,PROD-0080,Pharmaceuticals,23.72,0,0.0429,0,0,0
2022-04-21,PROD-0080,Pharmaceuticals,24.49,0,0.0355,0,0,0
2022-04-22,PROD-0080,Pharmaceuticals,27.67,0,0.0496,0,0,0
2022-04-23,PROD-0080,Pharmaceuticals,21.34,0,0.0792,0,0,0
2022-04-24,PROD-0080,Pharmaceuticals,25.2,0,0.1097,0,0,0
2022-04-25,PROD-0080,Pharmaceuticals,23.28,0,0.0603,0,0,0
2022-04-26,PROD-0080,Pharmaceuticals,23.22,0,0.0401,0,0,0
2022-04-27,PROD-0080,Pharmaceuticals,20.84,0,0.0353,0,0,0
2022-04-28,PROD-0080,Pharmaceuticals,24.37,0,0.0306,0,0,0
2022-04-29,PROD-0080,Pharmaceuticals,24.77,0,0.0796,0,0,0
2022-04-30,PROD-0080,Pharmaceuticals,22.94,0,0.1093,0,0,0
2022-05-01,PROD-0080,Pharmaceuticals,23.49,0,0.1313,0,0,0
2022-05-02,PROD-0080,Pharmaceuticals,20.5,0,0.0613,0,0,0
2022-05-03,PROD-0080,Pharmaceuticals,16.44,0,0.033,0,0,0
2022-05-04,PROD-0080,Pharmaceuticals,21.49,0,0.0274,0,0,0
2022-05-05,PROD-0080,Pharmaceuticals,18.11,0,0.0241,0,0,0
2022-05-06,PROD-0080,Pharmaceuticals,23.47,0,0.0355,0,0,0
2022-05-07,PROD-0080,Pharmaceuticals,24.54,0,0.0912,0,0,0
2022-05-08,PROD-0080,Pharmaceuticals,22.5,0,0.0996,0,0,0
2022-05-09,PROD-0080,Pharmaceuticals,20.35,0,0.0563,0,0,0
2022-05-10,PROD-0080,Pharmaceuticals,21.61,0,0.0707,0,0,0
2022-05-11,PROD-0080,Pharmaceuticals,18.89,0,0.0318,0,0,0
2022-05-12,PROD-0080,Pharmaceuticals,21.65,0,0.0883,0,0,1
2022-05-13,PROD-0080,Pharmaceuticals,18.81,0,0.0458,0,0,0
2022-05-14,PROD-0080,Pharmaceuticals,24.58,0,0.0909,0,0,0
2022-05-15,PROD-0080,Pharmaceuticals,18.46,0,0.1039,0,0,0
2022-05-16,PROD-0080,Pharmaceuticals,17.29,0,0.056,0,0,0
2022-05-17,PROD-0080,Pharmaceuticals,20.04,0,0.0459,0,0,0
2022-05-18,PROD-0080,Pharmaceuticals,21.62,0,0.0349,0,0,0
2022-05-19,PROD-0080,Pharmaceuticals,25.69,0,0.0295,0,0,0
2022-05-20,PROD-0080,Pharmaceuticals,18.96,0,0.0522,0,0,0
2022-05-21,PROD-0080,Pharmaceuticals,20.51,0,0.1024,0,0,0
2022-05-22,PROD-0080,Pharmaceuticals,20.38,0,0.1219,0,0,0
2022-05-23,PROD-0080,Pharmaceuticals,18.35,0,0.0855,0,0,0
2022-05-24,PROD-0080,Pharmaceuticals,18.45,0,0.0394,0,0,0
2022-05-25,PROD-0080,Pharmaceuticals,16.89,0,0.0368,0,0,0
2022-05-26,PROD-0080,Pharmaceuticals,23.76,0,0.0763,0,0,0
2022-05-27,PROD-0080,Pharmaceuticals,18.84,0,0.0572,0,0,0
2022-05-28,PROD-0080,Pharmaceuticals,16.56,0,0.1109,0,0,0
2022-05-29,PROD-0080,Pharmaceuticals,19.63,0,0.1276,0,0,0
2022-05-30,PROD-0080,Pharmaceuticals,23.05,0,0.0845,0,0,0
2022-05-31,PROD-0080,Pharmaceuticals,21.49,0,0.0621,0,0,0
2022-06-01,PROD-0080,Pharmaceuticals,17.19,0,0.0592,0,0,0
2022-06-02,PROD-0080,Pharmaceuticals,19.2,0,0.0798,0,0,0
2022-06-03,PROD-0080,Pharmaceuticals,18.13,0,0.0522,0,0,0
2022-06-04,PROD-0080,Pharmaceuticals,12.58,0,0.1201,0,0,0
2022-06-05,PROD-0080,Pharmaceuticals,15.58,0,0.1285,0,0,0
2022-06-06,PROD-0080,Pharmaceuticals,17.07,0,0.0981,0,0,0
2022-06-07,PROD-0080,Pharmaceuticals,16.66,0,0.0765,0,0,0
2022-06-08,PROD-0080,Pharmaceuticals,17.28,0,0.0596,0,0,0
2022-06-09,PROD-0080,Pharmaceuticals,21.38,0,0.0526,0,0,0
2022-06-10,PROD-0080,Pharmaceuticals,14.84,0,0.0734,0,0,0
2022-06-11,PROD-0080,Pharmaceuticals,13.06,0,0.1962,0,0,1
2022-06-12,PROD-0080,Pharmaceuticals,12.82,0,0.1717,0,0,0
2022-06-13,PROD-0080,Pharmaceuticals,17.94,0,0.1294,0,0,0
2022-06-14,PROD-0080,Pharmaceuticals,16.1,0,0.1119,0,0,0
2022-06-15,PROD-0080,Pharmaceuticals,14.1,0,0.111,0,0,1
2022-06-16,PROD-0080,Pharmaceuticals,15.98,0,0.1055,0,0,0
2022-06-17,PROD-0080,Pharmaceuticals,15.6,0,0.1023,0,0,0
2022-06-18,PROD-0080,Pharmaceuticals,15.8,0,0.2169,0,0,1
2022-06-19,PROD-0080,Pharmaceuticals,13.52,0,0.2018,0,0,0
2022-06-20,PROD-0080,Pharmaceuticals,17.37,0,0.1308,0,0,0
2022-06-21,PROD-0080,Pharmaceuticals,17.59,0,0.1028,0,0,0
2022-06-22,PROD-0080,Pharmaceuticals,16.59,0,0.1284,0,0,0
2022-06-23,PROD-0080,Pharmaceuticals,16.26,0,0.094,0,0,0
2022-06-24,PROD-0080,Pharmaceuticals,16.68,0,0.1285,0,0,0
2022-06-25,PROD-0080,Pharmaceuticals,16.46,0,0.162,0,0,0
2022-06-26,PROD-0080,Pharmaceuticals,13.72,0,0.2019,0,0,0
2022-06-27,PROD-0080,Pharmaceuticals,15.07,0,0.1479,0,0,0
2022-06-28,PROD-0080,Pharmaceuticals,16.74,0,0.1222,0,0,0
2022-06-29,PROD-0080,Pharmaceuticals,15.23,0,0.1228,0,0,0
2022-06-30,PROD-0080,Pharmaceuticals,17.91,0,0.1042,0,0,0
2022-07-01,PROD-0080,Pharmaceuticals,14.32,0,0.1344,0,0,0
2022-07-02,PROD-0080,Pharmaceuticals,20.74,0,0.1526,0,0,0
2022-07-03,PROD-0080,Pharmaceuticals,20.18,0,0.1821,0,0,0
2022-07-04,PROD-0080,Pharmaceuticals,15.95,0,0.1665,0,0,0
2022-07-05,PROD-0080,Pharmaceuticals,14.12,0,0.1018,0,0,0
2022-07-06,PROD-0080,Pharmaceuticals,15.55,0,0.0919,0,0,0
2022-07-07,PROD-0080,Pharmaceuticals,18.53,0,0.0739,0,0,0
2022-07-08,PROD-0080,Pharmaceuticals,15.87,0,0.0978,0,0,0
2022-07-09,PROD-0080,Pharmaceuticals,17.07,0,0.1528,0,0,0
2022-07-10,PROD-0080,Pharmaceuticals,16.5,0,0.179,0,0,0
2022-07-11,PROD-0080,Pharmaceuticals,17.39,0,0.1615,0,0,0
2022-07-12,PROD-0080,Pharmaceuticals,17.26,0,0.1856,0,0,1
2022-07-13,PROD-0080,Pharmaceuticals,15.94,0,0.1118,0,0,0
2022-07-14,PROD-0080,Pharmaceuticals,18.99,0,0.0939,0,0,0
2022-07-15,PROD-0080,Pharmaceuticals,17.29,0,0.1265,0,0,0
2022-07-16,PROD-0080,Pharmaceuticals,18.49,0,0.14,0,0,0
2022-07-17,PROD-0080,Pharmaceuticals,16.03,0,0.1541,0,0,0
2022-07-18,PROD-0080,Pharmaceuticals,16.16,0,0.1076,0,0,0
2022-07-19,PROD-0080,Pharmaceuticals,21.49,0,0.0879,0,0,0
2022-07-20,PROD-0080,Pharmaceuticals,16.38,0,0.06,0,0,0
2022-07-21,PROD-0080,Pharmaceuticals,18.64,0,0.0483,0,0,0
2022-07-22,PROD-0080,Pharmaceuticals,14.22,0,0.0596,0,0,0
2022-07-23,PROD-0080,Pharmaceuticals,17.04,0,0.1056,0,0,0
2022-07-24,PROD-0080,Pharmaceuticals,15.79,0,0.1306,0,0,0
2022-07-25,PROD-0080,Pharmaceuticals,19.19,0,0.085,0,0,0
2022-07-26,PROD-0080,Pharmaceuticals,15.38,0,0.1392,0,0,1
2022-07-27,PROD-0080,Pharmaceuticals,15.76,0,0.1081,0,0,0
2022-07-28,PROD-0080,Pharmaceuticals,17.44,0,0.1097,0,0,1
2022-07-29,PROD-0080,Pharmaceuticals,14.82,0,0.155,0,0,1
2022-07-30,PROD-0080,Pharmaceuticals,16.67,0,0.1627,0,0,1
2022-07-31,PROD-0080,Pharmaceuticals,15.5,0,0.2148,0,0,1
2022-08-01,PROD-0080,Pharmaceuticals,16.7,0,0.155,0,0,0
2022-08-02,PROD-0080,Pharmaceuticals,16.32,0,0.1451,0,0,0
2022-08-03,PROD-0080,Pharmaceuticals,19.79,0,0.0817,0,0,0
2022-08-04,PROD-0080,Pharmaceuticals,17.25,0,0.0898,0,0,0
2022-08-05,PROD-0080,Pharmaceuticals,14.46,0,0.1075,0,0,0
2022-08-06,PROD-0080,Pharmaceuticals,15.03,0,0.1222,0,0,0
2022-08-07,PROD-0080,Pharmaceuticals,15.77,0,0.1528,0,0,0
2022-08-08,PROD-0080,Pharmaceuticals,15.37,0,0.101,0,0,0
2022-08-09,PROD-0080,Pharmaceuticals,19.0,0,0.0796,0,0,0
2022-08-10,PROD-0080,Pharmaceuticals,15.59,0,0.0786,0,0,0
2022-08-11,PROD-0080,Pharmaceuticals,16.43,0,0.0717,0,0,0
2022-08-12,PROD-0080,Pharmaceuticals,17.51,0,0.1052,0,0,0
2022-08-13,PROD-0080,Pharmaceuticals,21.8,0,0.1241,0,0,0
2022-08-14,PROD-0080,Pharmaceuticals,16.25,0,0.1255,0,0,0
2022-08-15,PROD-0080,Pharmaceuticals,19.48,0,0.095,0,0,0
2022-08-16,PROD-0080,Pharmaceuticals,15.8,0,0.06,0,0,0
2022-08-17,PROD-0080,Pharmaceuticals,18.19,0,0.063,0,0,0
2022-08-18,PROD-0080,Pharmaceuticals,15.18,0,0.0738,0,0,0
2022-08-19,PROD-0080,Pharmaceuticals,17.88,0,0.0657,0,0,0
2022-08-20,PROD-0080,Pharmaceuticals,15.9,0,0.144,0,0,0
2022-08-21,PROD-0080,Pharmaceuticals,18.09,0,0.1536,0,0,0
2022-08-22,PROD-0080,Pharmaceuticals,17.9,0,0.0923,0,0,0
2022-08-23,PROD-0080,Pharmaceuticals,17.58,0,0.0991,0,0,0
2022-08-24,PROD-0080,Pharmaceuticals,17.24,0,0.0731,0,0,0
2022-08-25,PROD-0080,Pharmaceuticals,15.75,0,0.0989,0,0,0
2022-08-26,PROD-0080,Pharmaceuticals,17.76,0,0.0975,0,0,0
2022-08-27,PROD-0080,Pharmaceuticals,14.08,0,0.1271,0,0,0
2022-08-28,PROD-0080,Pharmaceuticals,21.33,0,0.1337,0,0,0
2022-08-29,PROD-0080,Pharmaceuticals,17.63,0,0.0774,0,0,0
2022-08-30,PROD-0080,Pharmaceuticals,17.45,0,0.0606,0,0,0
2022-08-31,PROD-0080,Pharmaceuticals,17.33,0,0.0519,0,0,0
2022-09-01,PROD-0080,Pharmaceuticals,22.06,0,0.0595,0,0,0
2022-09-02,PROD-0080,Pharmaceuticals,22.39,0,0.0481,0,0,0
2022-09-03,PROD-0080,Pharmaceuticals,24.35,0,0.113,0,0,0
2022-09-04,PROD-0080,Pharmaceuticals,22.65,0,0.133,0,0,0
2022-09-05,PROD-0080,Pharmaceuticals,21.12,0,0.0835,0,0,0
2022-09-06,PROD-0080,Pharmaceuticals,23.59,0,0.0641,0,0,0
2022-09-07,PROD-0080,Pharmaceuticals,24.63,0,0.0868,0,0,0
2022-09-08,PROD-0080,Pharmaceuticals,23.76,0,0.0751,0,0,0
2022-09-09,PROD-0080,Pharmaceuticals,26.43,0,0.0738,0,0,0
2022-09-10,PROD-0080,Pharmaceuticals,24.19,0,0.1145,0,0,0
2022-09-11,PROD-0080,Pharmaceuticals,27.89,0,0.1206,0,0,0
2022-09-12,PROD-0080,Pharmaceuticals,29.98,0,0.0887,0,0,0
2022-09-13,PROD-0080,Pharmaceuticals,23.49,0,0.0572,0,0,0
2022-09-14,PROD-0080,Pharmaceuticals,21.3,0,0.0458,0,0,0
2022-09-15,PROD-0080,Pharmaceuticals,21.24,0,0.0559,0,0,0
2022-09-16,PROD-0080,Pharmaceuticals,23.7,0,0.0589,0,0,0
2022-09-17,PROD-0080,Pharmaceuticals,25.81,0,0.1169,0,0,0
2022-09-18,PROD-0080,Pharmaceuticals,23.01,0,0.1312,0,0,0
2022-09-19,PROD-0080,Pharmaceuticals,23.89,0,0.1243,0,0,0
2022-09-20,PROD-0080,Pharmaceuticals,22.62,0,0.0803,0,0,0
2022-09-21,PROD-0080,Pharmaceuticals,23.09,0,0.0884,0,0,0
2022-09-22,PROD-0080,Pharmaceuticals,24.09,0,0.1038,0,0,0
2022-09-23,PROD-0080,Pharmaceuticals,26.28,0,0.0898,0,0,0
2022-09-24,PROD-0080,Pharmaceuticals,26.17,0,0.151,0,0,0
2022-09-25,PROD-0080,Pharmaceuticals,19.07,0,0.1311,0,0,0
2022-09-26,PROD-0080,Pharmaceuticals,25.52,0,0.1014,0,0,0
2022-09-27,PROD-0080,Pharmaceuticals,25.45,0,0.0683,0,0,0
2022-09-28,PROD-0080,Pharmaceuticals,23.64,0,0.0708,0,0,0
2022-09-29,PROD-0080,Pharmaceuticals,23.06,0,0.0715,0,0,0
2022-09-30,PROD-0080,Pharmaceuticals,25.35,0,0.0786,0,0,0
2022-10-01,PROD-0080,Pharmaceuticals,21.02,0,0.1332,0,0,0
2022-10-02,PROD-0080,Pharmaceuticals,20.28,0,0.1485,0,0,0
2022-10-03,PROD-0080,Pharmaceuticals,25.79,0,0.0872,0,0,0
2022-10-04,PROD-0080,Pharmaceuticals,21.84,0,0.0713,0,0,0
2022-10-05,PROD-0080,Pharmaceuticals,19.69,0,0.0598,0,0,0
2022-10-06,PROD-0080,Pharmaceuticals,22.37,0,0.0552,0,0,0
2022-10-07,PROD-0080,Pharmaceuticals,21.69,0,0.0693,0,0,0
2022-10-08,PROD-0080,Pharmaceuticals,21.57,0,0.1227,0,0,0
2022-10-09,PROD-0080,Pharmaceuticals,22.66,0,0.1348,0,0,0
2022-10-10,PROD-0080,Pharmaceuticals,19.81,0,0.0942,0,0,0
2022-10-11,PROD-0080,Pharmaceuticals,21.33,0,0.0815,0,0,0
2022-10-12,PROD-0080,Pharmaceuticals,19.09,0,0.0831,0,0,0
2022-10-13,PROD-0080,Pharmaceuticals,22.52,0,0.0615,0,0,0
2022-10-14,PROD-0080,Pharmaceuticals,20.82,0,0.0743,0,0,0
2022-10-15,PROD-0080,Pharmaceuticals,19.17,0,0.1161,0,0,0
2022-10-16,PROD-0080,Pharmaceuticals,20.69,0,0.1408,0,0,0
2022-10-17,PROD-0080,Pharmaceuticals,21.29,0,0.0894,0,0,0
2022-10-18,PROD-0080,Pharmaceuticals,22.76,0,0.0612,0,0,0
2022-10-19,PROD-0080,Pharmaceuticals,23.5,0,0.0559,0,0,0
2022-10-20,PROD-0080,Pharmaceuticals,22.84,0,0.0498,0,0,0
2022-10-21,PROD-0080,Pharmaceuticals,21.96,0,0.059,0,0,0
2022-10-22,PROD-0080,Pharmaceuticals,22.4,0,0.132,0,0,0
2022-10-23,PROD-0080,Pharmaceuticals,20.27,0,0.1457,0,0,0
2022-10-24,PROD-0080,Pharmaceuticals,18.66,0,0.0731,0,0,0
2022-10-25,PROD-0080,Pharmaceuticals,19.47,0,0.0687,0,0,0
2022-10-26,PROD-0080,Pharmaceuticals,20.92,0,0.0539,0,0,0
2022-10-27,PROD-0080,Pharmaceuticals,20.4,0,0.0634,0,0,0
2022-10-28,PROD-0080,Pharmaceuticals,20.32,0,0.0785,0,0,0
2022-10-29,PROD-0080,Pharmaceuticals,21.4,0,0.1359,0,0,0
2022-10-30,PROD-0080,Pharmaceuticals,23.0,0,0.1427,0,0,0
2022-10-31,PROD-0080,Pharmaceuticals,21.43,0,0.1084,0,0,0
2022-11-01,PROD-0080,Pharmaceuticals,22.93,0,0.1106,0,0,0
2022-11-02,PROD-0080,Pharmaceuticals,21.87,0,0.1015,0,0,0
2022-11-03,PROD-0080,Pharmaceuticals,24.93,0,0.081,0,0,0
2022-11-04,PROD-0080,Pharmaceuticals,21.13,0,0.1025,0,0,0
2022-11-05,PROD-0080,Pharmaceuticals,29.58,0,0.1103,0,0,0
2022-11-06,PROD-0080,Pharmaceuticals,27.37,0,0.1227,0,0,0
2022-11-07,PROD-0080,Pharmaceuticals,33.02,0,0.0816,0,0,0
2022-11-08,PROD-0080,Pharmaceuticals,32.25,0,0.0665,0,0,0
2022-11-09,PROD-0080,Pharmaceuticals,30.36,0,0.056,0,0,0
2022-11-10,PROD-0080,Pharmaceuticals,27.81,0,0.0455,0,0,0
2022-11-11,PROD-0080,Pharmaceuticals,28.63,0,0.0884,0,0,0
2022-11-12,PROD-0080,Pharmaceuticals,35.25,0,0.1092,0,0,0
2022-11-13,PROD-0080,Pharmaceuticals,32.11,0,0.1243,0,0,0
2022-11-14,PROD-0080,Pharmaceuticals,27.18,0,0.0884,0,0,0
2022-11-15,PROD-0080,Pharmaceuticals,30.35,0,0.0629,0,0,0
2022-11-16,PROD-0080,Pharmaceuticals,36.53,0,0.0622,0,0,0
2022-11-17,PROD-0080,Pharmaceuticals,35.77,0,0.0589,0,0,0
2022-11-18,PROD-0080,Pharmaceuticals,33.67,0,0.0682,0,0,0
2022-11-19,PROD-0080,Pharmaceuticals,37.34,0,0.1303,0,0,0
2022-11-20,PROD-0080,Pharmaceuticals,28.97,0,0.1374,0,0,0
2022-11-21,PROD-0080,Pharmaceuticals,31.09,0,0.0838,0,0,0
2022-11-22,PROD-0080,Pharmaceuticals,32.79,0,0.0756,0,0,0
2022-11-23,PROD-0080,Pharmaceuticals,31.65,0,0.0857,0,0,0
2022-11-24,PROD-0080,Pharmaceuticals,35.96,0,0.0875,0,0,0
2022-11-25,PROD-0080,Pharmaceuticals,36.21,0,0.0885,0,0,0
2022-11-26,PROD-0080,Pharmaceuticals,35.19,0,0.1537,0,0,0
2022-11-27,PROD-0080,Pharmaceuticals,30.19,0,0.1683,0,0,0
2022-11-28,PROD-0080,Pharmaceuticals,39.85,0,0.1276,0,0,0
2022-11-29,PROD-0080,Pharmaceuticals,34.45,0,0.1107,0,0,0
2022-11-30,PROD-0080,Pharmaceuticals,28.3,0,0.1031,0,0,0
2022-12-01,PROD-0080,Pharmaceuticals,29.29,0,0.1267,0,0,0
2022-12-02,PROD-0080,Pharmaceuticals,30.45,0,0.1413,0,0,0
